"100.20.200.172","11737","187.220.185.112","http","12","4068","6","483","6","3585","24.617081000","0.0117","330199.97","2450863.10"
"100.20.200.172","11738","187.220.185.112","http","18","8922","9","679","9","8243","24.622953000","0.0053","1033288.95","12544036.52"
"100.5.111.170","11739","77.5.72.198","http","17","9130","9","679","8","8451","24.970355000","0.0245","221895.42","2761764.71"
"92.6.85.116","16659","100.5.5.5","https","17","2025","9","866","8","1159","25.125375000","0.0435","159333.96","213242.57"
"69.140.199.133","39888","100.1.100.227","http","1","60","1","60","0","0","25.144120000","0.0000","N/A","N/A"
"100.20.3.153","11741","172.175.3.35","http","12","3071","6","479","6","2592","25.580457000","0.0275","139446.87","754585.15"
"100.20.3.153","11742","172.175.3.35","http","14","5670","7","544","7","5126","25.593949000","0.0097","446817.25","4210266.94"
"100.20.3.153","11743","172.175.3.35","http","10","2026","5","412","5","1614","25.603442000","0.0040","821945.14","3219950.12"
"100.20.140.237","11744","37.254.57.96","http","12","2636","6","483","6","2153","25.606805000","0.0046","834196.89","3718480.14"
"12.120.97.131","63548","100.20.173.95","11745","12","3877","6","3473","6","404","25.628176000","0.0033","8538414.26","993239.09"
"100.20.200.172","11755","77.5.72.198","http","14","5547","7","547","7","5000","26.637523000","0.0109","402279.83","3677146.53"
"100.20.200.172","11756","77.5.72.198","http","10","1308","5","414","5","894","26.643516000","0.0037","884615.38","1910256.41"
"92.6.85.122","16671","100.1.10.25","smtp","32","6580","14","4809","18","1771","27.083982000","0.8988","42804.07","15763.36"
"100.1.10.25","61654","92.6.85.122","auth","2","134","1","74","1","60","27.091229000","0.0005","N/A","N/A"
"89.44.100.109","16674","100.10.20.4","http","30","13932","16","1159","14","12773","27.905575000","0.1415","65511.22","721980.03"
"89.44.100.109","16675","100.10.20.4","http","298","254675","111","10010","187","244665","27.919201000","3.9975","20032.38","489632.59"
"92.6.85.110","16676","100.1.10.25","smtp","26","3584","12","2117","14","1467","28.076473000","0.0929","182240.78","126285.89"
"100.1.10.25","61655","92.6.85.110","auth","2","134","1","74","1","60","28.083085000","0.0004","N/A","N/A"
"92.6.85.103","16677","100.20.200.15","https","20","3235","11","1009","9","2226","28.095828000","0.0829","97317.50","214696.49"
"92.6.85.103","16678","100.20.200.15","https","18","2832","10","942","8","1890","28.138799000","0.0393","191653.32","384527.35"
"92.6.85.116","16679","100.5.5.5","https","489","526596","142","9652","347","516944","28.175774000","0.1890","408528.65","21880069.84"
"100.20.3.153","11776","83.113.28.236","http","129","128500","42","2865","87","125635","28.735915000","0.1211","189197.89","8296641.16"
"60.155.250.207","55938","100.5.111.31","radmin-port","1","60","1","60","0","0","28.964397000","0.0000","N/A","N/A"
"100.5.20.4","27507","92.6.85.111","16680","8","695","4","423","4","272","30.395586000","0.0025","1353600.00","870400.00"
"89.44.100.113","16681","100.1.10.101","https","18","3389","10","936","8","2453","31.186080000","0.0797","93957.04","246235.70"
"89.44.100.113","16682","100.1.10.101","https","18","4855","10","935","8","3920","31.225924000","0.0392","190597.53","799082.69"
"92.6.85.116","16683","100.20.200.15","https","196","197305","63","4441","133","192864","31.375954000","0.1174","302564.23","13139776.70"
"100.20.200.166","11799","176.44.214.233","http","12","4687","6","483","6","4204","31.498876000","0.0316","122317.19","1064640.71"
"100.20.200.166","11800","176.44.214.233","http","16","7875","8","614","8","7261","31.523363000","0.0071","692025.92","8183713.72"
"92.6.85.108","16684","100.20.200.15","https","27","13089","13","1141","14","11948","31.835908000","0.0505","180806.18","1893314.85"
"100.20.3.153","11801","66.24.177.133","http","16","7181","8","608","8","6573","31.867638000","0.0167","290613.61","3141781.68"
"100.20.3.153","11802","66.24.177.133","http","30","18105","15","1068","15","17037","31.874256000","0.0081","1051181.10","16768700.79"
"89.44.100.109","16685","100.10.20.4","http","1739","1486111","655","61079","1084","1425032","32.055896000","147.0712","3322.42","77515.19"
"89.44.100.109","16686","100.10.20.4","http","5214","5095468","1771","139802","3443","4955666","32.073348000","169.6327","6593.16","233712.81"
"92.6.85.116","16688","100.5.5.5","https","1187","1237031","379","25294","808","1211737","32.496228000","0.9384","215636.73","10330315.76"
"100.5.111.170","11803","115.145.245.200","http","82","77263","29","2004","53","75259","32.997656000","0.0420","381996.24","14345636.06"
"100.5.111.170","11804","115.145.245.200","http","20","11457","10","749","10","10708","33.011086000","0.0145","411906.23","5888774.32"
"100.5.111.170","11805","168.141.112.183","http","12","3304","6","477","6","2827","33.057616000","0.0131","291743.12","1729051.99"
"100.5.111.170","11806","168.141.112.183","http","14","6457","7","542","7","5915","33.063860000","0.0058","753300.90","8220986.80"
"92.6.85.110","16689","100.1.10.101","https","24","10107","12","1067","12","9040","33.495977000","0.1371","62242.96","527344.32"
"92.6.85.110","16690","100.1.10.101","https","105","92520","39","2849","66","89671","33.549669000","0.0822","277247.96","8726255.35"
"12.120.97.131","13624","100.20.173.95","11808","76","68520","46","66532","30","1988","33.607022000","0.0145","36737713.97","1097736.06"
"100.20.140.237","11809","191.210.173.220","http","10","2023","5","414","5","1609","33.620853000","0.0084","394332.66","1532563.40"
"100.20.200.172","11810","88.142.249.83","http","268","279580","84","5632","184","273948","33.658851000","0.0617","729971.00","35506764.09"
"92.6.85.108","16230","100.10.20.4","http","34","14741","19","1775","15","12966","33.715438000","78.7785","180.25","1316.70"
"92.6.85.108","16229","100.10.20.4","http","41","23705","21","1918","20","21787","33.724181000","71.7059","213.99","2430.71"
"92.6.85.103","14993","100.10.20.4","http","38","17973","21","1767","17","16206","34.186511000","120.9888","116.84","1071.57"
"100.20.200.210","11811","92.6.40.4","http","12","3595","6","481","6","3114","34.364018000","0.0185","208168.79","1347687.31"
"100.20.200.210","11812","92.6.40.4","http","14","6572","7","546","7","6026","34.378134000","0.0037","1166355.14","12872630.17"
"92.6.85.116","16695","100.20.200.15","https","19","2489","11","1009","8","1480","34.386006000","0.0953","84684.06","124214.48"
"92.6.85.116","16696","100.20.200.15","https","24","10324","12","1074","12","9250","34.428724000","0.0523","164440.19","1416267.94"
"100.20.200.172","11813","27.37.98.174","http","14","6288","7","545","7","5743","34.731028000","0.0065","671285.60","7073749.04"
"100.20.200.172","11814","146.215.139.31","http","10","2003","5","421","5","1582","36.751971000","0.0128","264094.72","992393.95"
"100.20.200.172","11815","146.215.139.31","http","28","17320","14","1014","14","16306","36.757718000","0.0065","1247040.74","20053497.31"
"100.5.111.170","11823","209.9.77.77","http","59","48076","25","1742","34","46334","37.079262000","0.0395","352586.97","9378165.72"
"100.5.111.170","11840","66.245.28.38","http","28","15877","14","1007","14","14870","39.054109000","0.0503","160038.14","2363224.60"
"100.5.111.170","11841","17.6.181.87","http","12","2645","6","483","6","2162","39.118816000","0.0199","194581.53","870983.99"
"100.5.111.170","11842","17.6.181.87","http","12","2907","6","481","6","2426","39.134567000","0.0036","1062396.47","5358365.54"
"92.6.85.103","16707","100.5.5.5","https","20","5549","11","1135","9","4414","39.216499000","0.0552","164403.40","639362.67"
"100.20.200.166","11850","76.73.221.25","http","16","8014","8","617","8","7397","39.541793000","0.0227","217062.45","2602286.72"
"100.20.140.237","11851","176.240.122.203","http","10","1588","5","415","5","1173","39.638104000","0.0040","828550.04","2341901.67"
"92.6.85.122","16710","100.1.10.25","smtp","62","44320","38","42244","24","2076","39.719310000","0.0704","4797388.03","235758.39"
"100.1.10.25","61659","92.6.85.122","auth","2","134","1","74","1","60","39.730043000","0.0004","N/A","N/A"
"89.44.100.109","16711","100.5.5.5","https","19","3072","11","1006","8","2066","39.806511000","0.0854","94209.09","193475.13"
"89.44.100.109","16712","100.5.5.5","https","18","4014","10","939","8","3075","39.850445000","0.0410","183304.46","600278.18"
"92.6.85.108","16714","100.20.200.15","https","18","3733","10","943","8","2790","39.996503000","0.0886","85164.03","251969.93"
"92.6.85.108","16715","100.20.200.15","https","36","21678","16","1338","20","20340","40.039090000","0.0455","235490.83","3579882.96"
"92.6.85.116","16716","100.5.5.5","https","19","2941","11","1006","8","1935","40.456715000","0.1254","64177.60","123443.01"
"92.6.85.116","16717","100.5.5.5","https","20","6071","11","1005","9","5066","40.500417000","0.0405","198489.11","1000543.13"
"92.6.85.116","16718","100.5.5.5","https","23","8962","12","1071","11","7891","40.542149000","0.0396","216390.96","1594342.72"
"100.20.140.237","11862","26.249.181.191","http","12","2450","6","483","6","1967","40.648572000","0.0090","430913.35","1754879.00"
"100.20.140.237","11863","26.249.181.191","http","12","2928","6","482","6","2446","40.653454000","0.0034","1146595.30","5818614.33"
"100.20.3.153","11869","136.88.96.231","http","10","1602","5","420","5","1182","40.888541000","0.0091","368461.45","1036955.81"
"100.20.3.153","11870","136.88.96.231","http","10","1395","5","419","5","976","40.894290000","0.0030","1119572.48","2607882.43"
"92.6.85.108","16723","100.1.10.25","smtp","57","32537","33","30369","24","2168","41.357613000","0.0543","4470960.62","319175.56"
"100.1.10.25","61661","92.6.85.108","auth","2","134","1","74","1","60","41.364984000","0.0007","N/A","N/A"
"12.120.97.131","60474","100.20.173.95","11879","10","2730","5","2392","5","338","41.579729000","0.0376","509085.10","71935.94"
"92.6.85.110","16724","100.20.200.15","https","23","8327","12","1074","11","7253","41.636932000","0.1530","56143.29","379150.14"
"92.6.85.110","16725","100.20.200.15","https","60","47153","24","1866","36","45287","41.681529000","0.0597","249970.70","6066678.95"
"92.6.85.110","16726","100.20.200.15","https","18","3873","10","942","8","2931","41.742489000","0.0462","163007.51","507192.14"
"92.6.85.111","16727","100.5.20.4","14616","8","706","4","272","4","434","41.848793000","0.0034","644549.76","1028436.02"
"92.6.85.116","16729","100.20.200.15","https","19","5436","11","1009","8","4427","42.586866000","0.0863","93584.07","410601.25"
"92.6.85.116","16730","100.20.200.15","https","24","9672","12","1074","12","8598","42.630176000","0.0421","204012.82","1633242.31"
"100.20.3.153","11882","111.40.225.78","http","10","1548","5","428","5","1120","43.909716000","0.0210","163156.39","426951.30"
"100.20.3.153","11883","111.40.225.78","http","12","2773","6","493","6","2280","43.926825000","0.0039","1019121.45","4713178.29"
"60.155.250.207","55939","100.5.111.31","radmin-port","1","60","1","60","0","0","43.965672000","0.0000","N/A","N/A"
"100.5.111.170","11884","66.7.130.21","http","12","2490","6","483","6","2007","44.148683000","0.0305","126684.37","526408.97"
"100.5.111.170","11885","66.7.130.21","http","12","4842","6","482","6","4360","44.168044000","0.0044","882783.88","7985347.99"
