"100.10.20.20","33086","100.10.20.3","microsoft-ds","29","4764","16","2621","13","2143","12.649226000","0.2862","73256.54","59896.52"
"92.6.85.111","8923","100.10.20.4","http","286","257205","113","7993","173","249212","12.656114000","180.4469","354.36","11048.65"
"89.44.100.114","8956","100.10.20.4","http","66","56615","27","1858","39","54757","12.752115000","66.5971","223.19","6577.70"
"92.6.85.106","8995","100.10.20.4","http","66","56615","27","1858","39","54757","13.592113000","72.8066","204.16","6016.70"
"100.10.20.4","macbak","100.10.20.20","microsoft-ds","2","122","1","62","1","60","13.922977000","0.0001","N/A","N/A"
"100.10.20.4","pcptcpservice","100.10.20.20","netbios-ssn","38","4010","19","2292","19","1718","13.923118000","71.1009","257.89","193.30"
"100.10.20.20","33087","100.10.20.3","microsoft-ds","29","4768","16","2625","13","2143","14.229210000","0.2881","72889.84","59505.88"
"100.10.20.9","lumimgrd","111.180.30.88","http","10","1111","5","591","5","520","15.222095000","0.0050","948064.97","834168.84"
"100.1.4.252","60314","100.10.20.3","smtp","36","18170","21","16463","15","1707","16.893652000","0.1018","1293574.56","134126.94"
"100.10.20.9","sicct","211.156.223.160","http","10","1254","5","733","5","521","17.775751000","0.0051","1139083.14","809634.81"
"100.10.20.7","venus","100.10.20.3","cap","4","240","2","120","2","120","21.726279000","0.0006","1693121.69","1693121.69"
"92.6.85.115","8874","100.10.20.4","http","4","264","2","132","2","132","22.855240000","0.0016","660412.76","660412.76"
"92.6.85.122","8876","100.10.20.4","http","4","264","2","132","2","132","22.855286000","0.0011","1003802.28","1003802.28"
"89.44.100.101","8902","100.10.20.4","http","4","264","2","132","2","132","22.855331000","0.0012","884422.11","884422.11"
"100.10.20.6","futrix","100.10.20.20","netbios-ssn","7","560","4","310","3","250","25.789761000","0.0180","137969.40","111265.65"
"89.44.100.124","8907","100.10.20.4","http","4","264","2","132","2","132","30.809720000","0.0010","1016361.89","1016361.89"
"92.6.85.116","10491","100.10.20.4","http","585","616916","177","12162","408","604754","30.810506000","115.7133","840.84","41810.51"
"100.10.20.9","4736","100.10.20.3","netbios-ssn","7","560","4","310","3","250","34.420068000","0.0020","1229548.83","991571.64"
"92.6.85.115","9637","100.10.20.4","http","4","264","2","132","2","132","36.086981000","0.0015","727773.95","727773.95"
"92.6.85.122","9642","100.10.20.4","http","4","264","2","132","2","132","36.710779000","0.0010","1021276.60","1021276.60"
"89.44.100.101","ccnx","100.10.20.4","http","4","264","2","132","2","132","37.316791000","0.0014","731301.94","731301.94"
"100.10.20.6","xiostatus","100.10.20.3","cap","4","240","2","120","2","120","37.336314000","0.0005","1931589.54","1931589.54"
"89.44.100.124","9713","100.10.20.4","http","4","264","2","132","2","132","37.366755000","0.0014","728778.47","728778.47"
"100.10.20.11","remographlm","100.10.20.3","epmap","11","1080","6","578","5","502","37.517573000","0.0037","1236694.30","1074083.98"
"100.10.20.11","hydra","100.10.20.3","cap","12","984","7","566","5","418","37.522474000","21.1410","214.18","158.18"
"100.10.20.11","2375","100.10.20.3","cap","98","25701","58","10093","40","15608","37.551296000","934.8435","86.37","133.57"
"92.6.85.101","9719","100.10.20.4","http","4","264","2","132","2","132","38.123843000","0.0010","1041420.12","1041420.12"
"100.10.20.11","2378","100.10.20.3","epmap","11","1080","6","578","5","502","38.659374000","0.0017","2679026.65","2326767.09"
"100.10.20.3","19630","100.10.20.11","2379","1968","515879","951","280580","1017","235299","38.662157000","1196.8104","1875.52","1572.84"
"92.6.85.101","9081","100.10.20.4","http","4","264","2","132","2","132","45.274369000","0.0009","1145336.23","1145336.23"
"89.44.100.109","10598","100.10.20.4","http","9","964","5","406","4","558","46.210953000","0.0639","50830.22","69860.25"
"100.10.20.4","sieve","100.10.20.3","mysql","15","1214","8","557","7","657","46.262225000","0.0053","833988.40","983717.01"
"89.44.100.109","10650","100.10.20.4","http","264","161388","119","13241","145","148147","49.285326000","72.8178","1454.70","16275.91"
"89.44.100.109","10651","100.10.20.4","http","383","253531","160","18374","223","235157","49.296674000","72.7651","2020.09","25853.83"
"92.6.85.111","10663","100.10.20.4","http","31","15811","17","1280","14","14531","51.138795000","76.9234","133.12","1511.22"
"100.10.20.11","2380","100.10.20.3","epmap","11","1080","6","578","5","502","53.886997000","0.0038","1214923.80","1055176.04"
"100.10.20.11","compaq-https","100.10.20.3","cap","12","984","7","566","5","418","53.892001000","20.0837","225.46","166.50"
"100.10.20.11","ms-olap3","100.10.20.3","cap","10","1311","6","751","4","560","53.897020000","0.1792","33517.99","24993.44"
"100.10.20.11","sd-data","100.10.20.3","epmap","11","1080","6","578","5","502","53.953212000","0.0018","2574610.24","2236080.18"
"100.10.20.3","19630","100.10.20.11","virtualtape","20","3915","9","1982","11","1933","53.956104000","0.2203","71989.29","70209.53"
"100.10.20.11","vsamredirector","100.10.20.3","epmap","11","1080","6","578","5","502","53.979946000","0.0018","2574610.24","2236080.18"
"100.10.20.8","scrabble","100.10.20.3","cap","4","240","2","120","2","120","55.601567000","0.0005","2114537.44","2114537.44"
"100.10.20.6","digiman","100.10.20.20","microsoft-ds","2","122","1","62","1","60","58.221535000","0.0002","N/A","N/A"
"100.10.20.6","mediacntrlnfsd","100.10.20.20","netbios-ssn","50","5285","26","3152","24","2133","58.221764000","98.8094","255.20","172.70"
"100.10.20.20","33088","100.10.20.3","microsoft-ds","29","4764","16","2621","13","2143","58.514014000","0.2830","74094.23","60581.43"
"92.6.85.116","10774","100.10.20.4","http","142","117279","58","4444","84","112835","63.509727000","74.9586","474.29","12042.38"
"100.10.20.10","chevinservices","100.10.20.3","cap","40","11124","23","4350","17","6774","66.584767000","1149.0765","30.29","47.16"
"100.10.20.10","creativeserver","100.10.20.3","epmap","11","1080","6","578","5","502","66.692636000","0.0043","1063722.11","923855.53"
"100.10.20.10","contentserver","100.10.20.3","cap","8","744","5","446","3","298","66.697779000","0.2139","16678.04","11143.62"
"100.10.20.10","creativepartnr","100.10.20.3","cap","36","9757","21","3563","15","6194","66.703071000","1084.2091","26.29","45.70"
"100.10.20.4","4191","100.10.20.3","netbios-ssn","25","3874","14","1857","11","2017","73.023913000","46.1093","322.19","349.95"
"100.1.4.252","60532","100.10.20.3","smtp","46","29336","28","27433","18","1903","73.046566000","0.0425","5160337.65","357967.50"
"100.10.20.10","sftu","100.10.20.3","cap","4","240","2","120","2","120","84.974116000","0.0004","2347188.26","2347188.26"
"100.10.20.4","menandmice-noh","100.10.20.3","cap","4","240","2","120","2","120","85.038741000","0.0006","1616161.62","1616161.62"
"100.10.20.11","redstorm-diag","100.10.20.3","cap","4","240","2","120","2","120","85.191036000","0.0004","2436548.22","2436548.22"
"89.44.100.101","11005","100.10.20.4","http","18","5729","10","811","8","4918","86.398604000","14.1907","457.20","2772.52"
"89.44.100.101","11006","100.10.20.4","http","223","101781","115","13238","108","88543","86.405497000","47.7283","2218.89","14841.16"
"89.44.100.124","11032","100.10.20.4","http","14","5115","8","611","6","4504","86.978282000","57.8754","84.46","622.58"
"89.44.100.124","11033","100.10.20.4","http","47","29588","25","1809","22","27779","86.982855000","97.0291","149.15","2290.37"
"92.6.85.101","11034","100.10.20.4","http","78","49418","42","3157","36","46261","86.998401000","121.9823","207.05","3033.95"
"92.6.85.101","11035","100.10.20.4","http","78","49418","42","3157","36","46261","87.002793000","121.9843","207.04","3033.90"
"92.6.85.122","11064","100.10.20.4","http","33","18091","18","1347","15","16744","88.598565000","117.9070","91.39","1136.08"
"92.6.85.122","11065","100.10.20.4","http","52","31809","28","2082","24","29727","88.603134000","117.8952","141.28","2017.18"
"100.10.20.10","3367","100.10.20.20","microsoft-ds","2","122","1","62","1","60","92.622850000","0.0001","N/A","N/A"
"100.10.20.10","3368","100.10.20.20","netbios-ssn","56","6026","29","3564","27","2462","92.622959000","97.6017","292.13","201.80"
"100.10.20.20","33089","100.10.20.3","microsoft-ds","29","4768","16","2625","13","2143","92.937395000","0.2855","73555.68","60049.46"
"100.10.20.4","azeti","100.10.20.3","mysql","15","1214","8","557","7","657","100.576855000","0.0054","830413.72","979500.56"
"92.6.85.103","11157","100.10.20.4","http","9","964","5","406","4","558","101.451207000","0.0653","49727.48","68344.66"
"100.10.20.4","pvxplusio","100.10.20.3","mysql","15","1214","8","557","7","657","101.502878000","0.0064","699858.65","825506.52"
"92.6.85.103","suncacao-csa","100.10.20.4","http","107","87724","46","3348","61","84376","102.519510000","132.1687","202.65","5107.17"
"100.10.20.6","service-ctrl","100.10.20.3","epmap","11","1080","6","578","5","502","103.462376000","0.0038","1209837.78","1050758.77"
"100.10.20.6","opentable","100.10.20.3","cap","12","984","7","566","5","418","103.467347000","21.0647","214.96","158.75"
"100.10.20.6","acs2000-dsp","100.10.20.3","cap","23","5897","13","1925","10","3972","103.493116000","1021.1749","15.08","31.12"
"89.44.100.101","11167","100.10.20.4","http","563","433900","222","22651","341","411249","103.606481000","114.4929","1582.70","28735.33"
"100.10.20.6","lanmessenger","100.10.20.3","epmap","11","1080","6","578","5","502","104.528138000","0.0017","2672832.37","2321387.28"
"100.10.20.3","19630","100.10.20.6","remographlm","242","45571","113","23310","129","22261","104.530871000","1099.3509","169.63","161.99"
"100.10.20.4","4194","100.10.20.3","mysql","15","2442","8","549","7","1893","105.354146000","0.0083","526997.84","1817134.63"
"100.10.20.11","mynahautostart","100.10.20.3","epmap","11","1080","6","578","5","502","106.047550000","0.0039","1187772.93","1031595.17"
"100.10.20.11","ovsessionmgr","100.10.20.3","cap","8","744","5","446","3","298","106.052450000","0.1987","17957.17","11998.29"
"100.10.20.11","rsmtp","100.10.20.3","cap","87","22621","52","9539","35","13082","106.057585000","562.6011","135.64","186.02"
"89.44.100.114","oemcacao-rmi","100.10.20.4","http","74","59148","32","2348","42","56800","107.229975000","137.7121","136.40","3299.64"
"89.44.100.114","oemcacao-websvc","100.10.20.4","http","30","13803","17","1506","13","12297","107.235407000","129.5065","93.03","759.62"
"100.10.20.4","4195","100.10.20.3","mysql","17","2626","9","657","8","1969","108.417552000","0.0088","596730.25","1788374.21"
"100.10.20.6","hydra","100.10.20.3","epmap","11","1080","6","578","5","502","119.637374000","0.0040","1149105.37","998011.93"
"100.10.20.6","2375","100.10.20.3","cap","12","984","7","566","5","418","119.642501000","20.0915","225.37","166.44"
"100.10.20.6","2376","100.10.20.3","cap","10","1311","6","751","4","560","119.647551000","0.1772","33914.76","25289.30"
"100.10.20.6","2379","100.10.20.3","epmap","11","1080","6","578","5","502","119.705998000","0.0018","2543454.35","2209020.90"
"100.10.20.3","19630","100.10.20.6","2380","20","3883","9","1950","11","1933","119.708910000","0.2159","72240.95","71611.16"
"100.10.20.6","compaq-https","100.10.20.3","epmap","11","1080","6","578","5","502","119.745877000","0.0018","2597752.81","2256179.78"
"92.6.85.110","11281","100.10.20.4","http","22","6635","12","963","10","5672","123.391469000","7.1379","1079.31","6357.05"
"92.6.85.110","11282","100.10.20.4","http","28","10580","15","1153","13","9427","123.404598000","3.0745","3000.12","24529.13"
"100.5.111.85","fmp","100.10.20.3","pop3","42","20342","19","1330","23","19012","123.754853000","0.0776","137051.59","1959116.38"
"92.6.85.108","11287","100.10.20.4","http","202","175943","82","5953","120","169990","124.071799000","95.2365","500.06","14279.40"
"100.10.20.4","4196","100.10.20.3","mysql","15","2453","8","549","7","1904","126.467432000","0.0076","581259.93","2015881.42"
"100.10.20.4","4197","100.10.20.3","mysql","17","2627","9","652","8","1975","130.516731000","0.0088","591987.29","1793213.03"
"100.10.20.4","4198","100.10.20.3","mysql","15","1214","8","557","7","657","134.120948000","0.0056","799712.85","943287.87"
"100.10.20.4","eims-admin","100.10.20.3","mysql","15","2459","8","549","7","1910","138.456783000","0.0079","557997.71","1941303.52"
"92.6.85.110","11352","100.10.20.4","http","11","1096","6","472","5","624","138.532805000","0.0632","59720.38","78952.36"
"100.10.20.4","4200","100.10.20.3","mysql","15","1214","8","557","7","657","138.583429000","0.0053","842822.02","994136.56"
"92.6.85.111","11354","100.10.20.4","http","56","31480","31","2500","25","28980","139.264184000","60.9542","328.12","3803.51"
"92.6.85.108","11355","100.10.20.4","http","61","33090","33","2707","28","30383","139.373693000","86.0198","251.76","2825.67"
"89.44.100.109","hkp","100.10.20.4","http","11","1096","6","472","5","624","144.853534000","0.0621","60785.58","80360.59"
"100.10.20.4","4201","100.10.20.3","mysql","15","1214","8","557","7","657","144.903404000","0.0052","862562.91","1017421.60"
"92.6.85.110","11378","100.10.20.4","http","2446","2426877","809","63069","1637","2363808","145.603079000","98.3625","5129.52","192252.76"
"92.6.85.110","11379","100.10.20.4","http","724","603316","275","26249","449","577067","145.610374000","91.1205","2304.55","50664.06"
"100.10.20.4","4202","100.10.20.3","mysql","17","2643","9","657","8","1986","146.508586000","0.0082","643959.81","1946581.72"
"89.44.100.101","11388","100.10.20.4","http","12","3663","7","546","5","3117","148.163283000","73.4499","59.47","339.50"
"89.44.100.109","11394","100.10.20.4","http","99","81384","40","2879","59","78505","150.923398000","17.0879","1347.85","36753.42"
"92.6.85.116","11409","100.10.20.4","http","11","1096","6","472","5","624","153.533816000","0.0654","57695.54","76275.46"
"100.10.20.4","4203","100.10.20.3","mysql","15","1214","8","557","7","657","153.586593000","0.0056","795288.24","938068.89"
"100.10.20.7","indx-dds","100.10.20.20","microsoft-ds","2","122","1","62","1","60","155.558723000","0.0001","N/A","N/A"
"100.10.20.7","wago-io-system","100.10.20.20","netbios-ssn","32","3280","16","1891","16","1389","155.559002000","68.2192","221.76","162.89"
"100.10.20.20","33090","100.10.20.3","microsoft-ds","29","4764","16","2621","13","2143","155.853760000","0.2834","73996.44","60501.47"
"100.1.4.252","60737","100.10.20.3","smtp","92","77313","64","74747","28","2566","158.144758000","0.6963","858774.72","29480.99"
"92.6.85.116","11458","100.10.20.4","http","119","96433","51","3752","68","92681","161.604387000","117.3398","255.80","6318.81"
"100.10.20.4","4204","100.10.20.3","mysql","15","2470","8","549","7","1921","167.999773000","0.0079","555808.66","1944824.10"
"89.44.100.109","11478","100.10.20.4","http","17","3946","9","688","8","3258","172.015373000","0.0464","118567.03","561470.02"
"100.10.20.4","4205","100.10.20.3","mysql","15","2470","8","549","7","1921","172.050652000","0.0075","587794.43","2056745.18"
"92.6.85.116","11488","100.10.20.4","http","15","5174","9","752","6","4422","175.715546000","77.2992","77.83","457.65"
"89.44.100.109","11525","100.10.20.4","http","17","3943","9","690","8","3253","180.066018000","0.0493","111992.53","527987.99"
"100.10.20.4","4206","100.10.20.3","mysql","17","2646","9","653","8","1993","180.101850000","0.0083","625928.59","1910376.23"
"92.6.85.103","11533","100.10.20.4","http","242","226133","92","6381","150","219752","181.262505000","262.7303","194.30","6691.33"
"89.44.100.109","11635","100.10.20.4","http","11","1096","6","472","5","624","187.972004000","0.0619","61027.25","80680.09"
"100.10.20.4","4207","100.10.20.3","mysql","15","1214","8","557","7","657","188.022421000","0.0046","958279.57","1130322.58"
"89.44.100.109","11661","100.10.20.4","http","11","1096","6","472","5","624","189.126730000","0.0625","60406.33","79859.22"
"100.10.20.4","4208","100.10.20.3","mysql","15","1214","8","557","7","657","189.177046000","0.0049","908831.33","1071996.74"
"89.44.100.109","11665","100.10.20.4","http","738","597646","290","27455","448","570191","191.060223000","82.1723","2672.92","55511.78"
"89.44.100.109","11666","100.10.20.4","http","558","383594","236","25749","322","357845","191.068760000","76.1680","2704.44","37584.81"
"100.10.20.111","ultimad","185.132.29.207","http","14","7523","6","690","8","6833","192.757070000","0.0168","328512.77","3253228.59"
"100.10.20.111","gamegen1","185.132.29.207","http","10","1324","5","554","5","770","192.784057000","0.0054","825172.22","1146900.02"
"100.10.20.111","webaccess","185.132.29.207","http","10","1391","5","553","5","838","192.784918000","0.0081","549428.71","832588.18"
"100.10.20.111","encore","185.132.29.207","http","10","1404","5","553","5","851","192.790675000","0.0079","563495.10","867150.68"
"100.10.20.111","cisco-net-mgmt","185.132.29.207","http","10","1487","5","555","5","932","192.793961000","0.0065","688158.71","1155610.66"
"100.10.20.4","4209","100.10.20.3","mysql","15","2477","8","549","7","1928","193.091402000","0.0081","544507.81","1912224.15"
"92.6.85.111","11728","100.10.20.4","http","27","12609","13","1183","14","11426","194.498042000","2.6567","3562.31","34406.57"
"100.10.20.4","4210","100.10.20.3","mysql","17","2661","9","657","8","2004","197.142036000","0.0091","580516.90","1770709.08"
"100.10.20.4","4211","100.10.20.3","mysql","15","1214","8","557","7","657","200.206360000","0.0052","856758.32","1010574.89"
"100.1.4.252","60764","100.10.20.3","smtp","57","39746","37","37710","20","2036","201.071769000","0.3022","998368.48","53902.90"
"89.44.100.109","11834","100.10.20.4","http","59","29509","29","2931","30","26578","203.318180000","1.4105","16623.70","150742.00"
"89.44.100.109","11835","100.10.20.4","http","1495","1437613","519","40315","976","1397298","203.324731000","191.9440","1680.28","58237.73"
"92.6.85.111","11891","100.10.20.4","http","26","13386","13","1095","13","12291","206.228011000","86.2674","101.54","1139.81"
"92.6.85.111","11892","100.10.20.4","http","155","106825","65","6967","90","99858","206.236246000","134.9266","413.08","5920.73"
"89.44.100.109","11916","100.10.20.4","http","465","429237","171","13129","294","416108","208.881685000","12.7503","8237.64","261082.11"
"92.6.85.101","12018","100.10.20.4","http","85","45644","47","3796","38","41848","216.788771000","157.0482","193.37","2131.73"
"92.6.85.122","12047","100.10.20.4","http","15","4387","9","754","6","3633","217.961912000","109.8625","54.90","264.55"
"100.10.20.4","4212","100.10.20.3","mysql","15","2488","8","549","7","1939","219.294898000","0.0083","529922.78","1871621.62"
"100.10.20.4","4213","100.10.20.3","mysql","15","1214","8","557","7","657","221.620053000","0.0048","921232.17","1086623.94"
"100.10.20.6","ms-olap3","100.10.20.20","microsoft-ds","2","122","1","62","1","60","222.830040000","0.0001","N/A","N/A"
"100.10.20.6","ms-olap4","100.10.20.20","netbios-ssn","32","3280","16","1891","16","1389","222.830298000","65.4344","231.19","169.82"
"100.10.20.20","33091","100.10.20.3","microsoft-ds","29","4764","16","2621","13","2143","223.120674000","0.2871","73030.73","59711.89"
"100.10.20.9","ifsp","100.10.20.20","microsoft-ds","2","122","1","62","1","60","223.330161000","0.0002","N/A","N/A"
"100.10.20.9","fmp","100.10.20.20","netbios-ssn","38","4003","19","2285","19","1718","223.330290000","84.1066","217.34","163.41"
"100.10.20.20","33092","100.10.20.3","microsoft-ds","29","4768","16","2625","13","2143","223.630714000","0.2858","73490.04","59995.87"
"100.10.20.4","4214","100.10.20.3","mysql","15","1214","8","557","7","657","225.381491000","0.0052","853967.04","1007282.48"
"100.10.20.111","cft-0","150.106.126.236","http","14","7751","6","687","8","7064","226.944020000","0.0168","327026.06","3362608.59"
"92.6.85.108","12236","100.10.20.4","http","562","359575","265","26524","297","333051","234.400287000","229.9522","922.77","11586.79"
"92.6.85.108","12237","100.10.20.4","http","1770","1493532","686","62469","1084","1431063","234.418408000","234.0154","2135.55","48922.01"
"100.1.4.252","60805","100.10.20.3","smtp","23","5214","12","3767","11","1447","243.199147000","0.2164","139238.75","53485.13"
"92.6.85.103","12360","100.10.20.4","http","19","6410","11","884","8","5526","245.932284000","200.0781","35.35","220.95"
"100.10.20.111","cft-1","150.106.126.236","http","11","2466","5","638","6","1828","248.913021000","0.0213","239556.93","686379.42"
"100.10.20.111","cft-2","150.106.126.236","http","27","20177","11","913","16","19264","248.945076000","0.0456","160094.69","3377945.33"
"100.20.173.58","emp-server2","100.10.20.3","pop3","29","5689","14","1000","15","4689","253.766389000","0.1889","42347.98","198569.70"
"100.10.20.4","4216","100.10.20.20","netbios-ssn","24","2361","12","1344","12","1017","260.106548000","63.8419","168.42","127.44"
"100.10.20.20","33093","100.10.20.3","microsoft-ds","29","4768","16","2625","13","2143","260.394492000","0.2840","73949.39","60370.87"
"100.10.20.4","wfremotertm","100.10.20.3","microsoft-ds","179","42580","97","29626","82","12954","264.549666000","912.8022","259.65","113.53"
"92.6.85.110","12549","100.10.20.4","http","55","29253","31","2576","24","26677","267.313273000","139.3834","147.85","1531.14"
"92.6.85.110","12551","100.10.20.4","http","82","46106","45","3586","37","42520","267.331797000","135.2942","212.04","2514.22"
"100.10.20.3","19799","100.20.1.3","domain","9","669","5","328","4","341","269.578343000","0.0021","1273168.36","1323629.31"
"100.10.20.3","19800","89.44.200.4","smtp","21","2707","10","1596","11","1111","269.610594000","0.0500","255426.41","177806.23"
"89.44.200.4","12559","100.10.20.3","auth","2","134","1","74","1","60","269.617769000","0.0003","N/A","N/A"
"100.10.20.111","1783","65.98.96.22","http","10","1622","5","634","5","988","270.273332000","0.0195","259636.55","404607.12"
"100.10.20.111","finle-lm","65.98.96.22","http","11","4792","5","547","6","4245","270.303370000","0.0101","432154.85","3353742.84"
"100.5.111.28","6490","100.10.20.3","pop3","100","62776","47","3210","53","59566","275.547881000","1.7224","14909.23","276661.42"
"92.6.85.116","12738","100.10.20.4","http","52","25065","29","2380","23","22685","282.344992000","38.5556","493.83","4706.96"
"92.6.85.116","12739","100.10.20.4","http","117","78779","58","4603","59","74176","282.363386000","40.5919","907.18","14618.87"
"89.44.100.109","12754","100.10.20.4","http","430","310087","187","18089","243","291998","284.029223000","144.8004","999.39","16132.44"
"100.10.20.11","3com-net-mgmt","100.10.20.3","epmap","11","1080","6","578","5","502","284.388798000","0.0017","2658999.42","2309373.20"
"100.10.20.11","tacticalauth","100.10.20.3","cap","21","5698","11","3949","10","1749","284.391901000","0.0165","1916757.68","848926.10"
"100.10.20.11","lan900-remote","100.10.20.3","ldap","16","5124","9","2551","7","2573","284.482439000","0.0823","247979.88","250118.47"
"100.10.20.11","ncl","100.10.20.3","ldap","14","3230","8","2165","6","1065","284.517717000","0.0477","363331.24","178728.76"
"100.10.20.11","wfremotertm","100.10.20.3","microsoft-ds","25","3357","15","1750","10","1607","284.560227000","507.3755","27.59","25.34"
"100.10.20.111","windlm","150.106.126.236","http","11","4223","5","638","6","3585","285.596759000","0.0865","59038.54","331744.78"
"100.10.20.111","funk-logger","150.106.126.236","http","11","2692","5","553","6","2139","285.694036000","0.0055","807299.27","3122627.74"
"100.5.111.151","6597","100.10.20.3","pop3","30","4030","16","1136","14","2894","287.284095000","0.6716","13531.44","34471.82"
"100.10.20.111","psmond","50.246.113.96","http","70","65989","24","1782","46","64207","288.827303000","0.0367","388129.59","13984644.70"
"100.5.111.85","vocaltec-gold","100.10.20.3","pop3","20","1588","11","770","9","818","297.249904000","0.6288","9796.67","10407.37"
"100.10.20.7","community","100.10.20.20","microsoft-ds","2","122","1","62","1","60","299.598988000","0.0001","N/A","N/A"
"100.10.20.7","ms-theater","100.10.20.20","netbios-ssn","37","3837","19","2262","18","1575","299.599307000","94.8064","190.87","132.90"
"100.10.20.20","33094","100.10.20.3","microsoft-ds","29","4764","16","2621","13","2143","299.888757000","0.2889","72590.05","59351.58"
"100.10.20.8","newwavesearch","100.10.20.20","microsoft-ds","2","122","1","62","1","60","305.391298000","0.0002","N/A","N/A"
"100.10.20.8","bmc-messaging","100.10.20.20","netbios-ssn","46","4825","24","2878","22","1947","305.391365000","160.8918","143.10","96.81"
"100.10.20.20","33095","100.10.20.3","microsoft-ds","29","4764","16","2621","13","2143","305.679280000","0.2831","74062.56","60555.54"
"100.10.20.8","icg-bridge","100.10.20.3","microsoft-ds","51","10126","27","6259","24","3867","316.259086000","47.6418","1051.01","649.35"
"100.10.20.8","icg-iprelay","100.10.20.3","netbios-ssn","3","184","2","122","1","62","316.259354000","0.0005","2089935.76","N/A"
"100.10.20.9","simon","100.10.20.3","microsoft-ds","51","10126","27","6259","24","3867","317.800503000","57.8671","865.29","534.60"
"100.10.20.9","4754","100.10.20.3","netbios-ssn","3","184","2","122","1","62","317.800772000","0.0005","1963782.70","N/A"
"100.10.20.9","4757","100.10.20.20","microsoft-ds","2","122","1","62","1","60","317.851799000","0.0002","N/A","N/A"
"100.10.20.9","4758","100.10.20.20","netbios-ssn","65","7037","35","4346","30","2691","317.852102000","228.4491","152.19","94.24"
"100.10.20.20","33096","100.10.20.3","microsoft-ds","29","4768","16","2625","13","2143","318.140289000","0.2832","74146.52","60531.81"
"100.10.20.7","direcpc-si","100.10.20.3","microsoft-ds","51","10126","27","6259","24","3867","319.454541000","74.9329","668.22","412.85"
"100.10.20.7","lbm","100.10.20.3","netbios-ssn","4","244","3","182","1","62","319.454832000","0.0002","7067961.17","N/A"
"100.10.20.4","4220","100.10.20.3","mysql","15","2488","8","549","7","1939","320.883553000","0.0084","523730.03","1849749.58"
"100.10.20.4","4221","100.10.20.3","mysql","19","2782","10","715","9","2067","322.943208000","0.0082","697135.89","2015356.49"
"92.6.85.101","13077","100.10.20.4","http","69","37843","37","2846","32","34997","324.551242000","51.3384","443.49","5453.54"
"92.6.85.116","13097","100.10.20.4","http","200","155698","90","6936","110","148762","327.947852000","283.6998","195.59","4194.91"
"92.6.85.116","13105","100.10.20.4","http","9","964","5","406","4","558","329.957947000","0.0621","52318.74","71906.06"
"100.10.20.4","4222","100.10.20.3","mysql","15","1214","8","557","7","657","330.008060000","0.0049","904587.90","1066991.47"
"92.6.85.116","13338","100.10.20.4","http","84","69937","36","2686","48","67251","358.520761000","140.5012","152.94","3829.21"
"100.5.111.151","ionixnetmon","100.10.20.3","pop3","18","1460","10","708","8","752","362.943308000","0.1298","43642.08","46354.30"
"100.10.20.4","4223","100.10.20.3","mysql","17","2611","9","609","8","2002","373.825154000","0.0081","598820.06","1968534.91"
"100.10.20.4","4224","100.10.20.3","mysql","19","2799","10","719","9","2080","375.875805000","0.0090","640677.21","1853419.47"
"100.10.20.4","4225","100.10.20.20","microsoft-ds","2","122","1","62","1","60","375.981018000","0.0002","N/A","N/A"
"100.10.20.4","4226","100.10.20.20","netbios-ssn","51","5441","27","3308","24","2133","375.981282000","152.7182","173.29","111.74"
